vendor_id,business_name,category,location_type,total_gmv,avg_ticket_size,transaction_count,repeat_customer_rate,refund_rate_estimate,payment_method_mix,revenue_volatility_score,weekend_sales_ratio,late_night_sales_ratio,risk_score
1195,Matthews Ltd,Home,pop_up,3998.79,39.59,101,0.4752,0.0586,mixed,0.5799,0.3259,0.1364,0.396
1196,Aguilar LLC,Fashion,standalone,1296.82,21.98,59,0.2881,0.0227,digital_wallet_heavy,0.8359,0.4917,0.1502,0.5299
1197,"Hernandez, Ramirez and Ayala",Tech_Accessories,standalone,7238.88,58.38,124,0.6532,0.0423,card_dominant,0.8631,0.2767,0.1966,0.3587
1198,Johnson Ltd,Education,pop_up,3215.59,38.28,84,0.5833,0.0454,card_dominant,0.628,0.2091,0.268,0.3476
1199,Sanchez PLC,Crafts,standalone,1850.7,26.07,71,0.2394,0.0752,card_dominant,0.5956,0.5483,0.2806,0.522
1200,"Evans, Macdonald and Rose",Crafts,home_based,12065.97,60.63,199,0.6633,0.0595,digital_wallet_heavy,0.3068,0.4881,0.2017,0.2476
1201,"Lawrence, Park and Smith",Food,standalone,4949.76,36.94,134,0.6194,0.0397,mixed,0.7155,0.6672,0.2814,0.3453
1202,"Thompson, Collins and Velasquez",Fitness,standalone,4655.5,37.24,125,0.4,0.0416,mixed,0.2793,0.6924,0.2597,0.3683
1203,Johnson PLC,Beauty,mall,4974.9,37.41,133,0.6466,0.0187,digital_wallet_heavy,0.8446,0.6349,0.1797,0.3512
1204,"Hale, Dillon and Mcbride",Pets,mall,8875.72,59.17,150,0.7533,0.0514,mixed,0.4793,0.2274,0.1338,0.2346
1205,"Anderson, Rodriguez and Norman",Fashion,standalone,21766.58,80.62,270,0.8444,0.0662,mixed,0.2032,0.3667,0.1495,0.1383
1206,Bates and Sons,Crafts,pop_up,1419.8,22.54,63,0.2222,0.0476,card_dominant,0.8439,0.3732,0.1367,0.572
1207,"Burke, Holmes and Gregory",Crafts,home_based,1187.54,25.27,47,0.5957,0.0616,mixed,0.5166,0.3123,0.1631,0.3239
1208,Meyer-Miller,Wellness,standalone,5069.8,36.74,138,0.5217,0.0199,card_dominant,0.3235,0.4492,0.1547,0.3098
1209,Hill PLC,Education,standalone,901.8,25.77,35,0.5429,0.074,card_dominant,0.4537,0.4903,0.2081,0.3415
1210,Lee-Norman,Food,home_based,4602.26,37.72,122,0.582,0.0109,mixed,0.6645,0.289,0.2903,0.3452
1211,Waller LLC,Education,mall,1562.29,25.61,61,0.2951,0.0204,mixed,0.4902,0.2427,0.2992,0.4566
1212,"Pearson, Jones and Cruz",Wellness,home_based,3477.67,39.52,88,0.6818,0.0452,mixed,0.6168,0.2335,0.2375,0.296
1213,Wright and Sons,Tech_Accessories,pop_up,8918.27,55.74,160,0.8188,0.0247,digital_wallet_heavy,0.8286,0.3026,0.0977,0.2637
1214,Hernandez Inc,Education,home_based,2990.08,33.98,88,0.5227,0.0126,digital_wallet_heavy,0.5304,0.4824,0.0664,0.3485
1215,Hogan-Young,Fashion,mall,1669.38,23.51,71,0.2394,0.0643,card_dominant,0.5173,0.4622,0.1602,0.503
1216,Nunez-Brennan,Fashion,standalone,4259.0,36.72,116,0.5948,0.0381,mixed,0.5917,0.2776,0.0955,0.3324
1217,"Reynolds, Estrada and Thompson",Wellness,home_based,746.67,24.09,31,0.3548,0.0703,digital_wallet_heavy,0.8623,0.3867,0.1177,0.5162
1218,Dickson-Castro,Crafts,mall,3010.17,37.16,81,0.5926,0.0551,card_dominant,0.4861,0.2127,0.089,0.3174
1219,Hunter PLC,Home,pop_up,7266.68,56.77,128,0.6641,0.0601,digital_wallet_heavy,0.6612,0.2135,0.1055,0.3182
1220,"Pugh, Brooks and Olson",Education,home_based,23217.0,80.34,289,0.8201,0.0262,mixed,0.6703,0.2099,0.076,0.2319
1221,Richardson-Pena,Fitness,mall,1022.67,24.94,41,0.1951,0.066,mixed,0.325,0.5264,0.1095,0.4872
1222,"Davis, Benjamin and Lopez",Home,standalone,4019.31,37.22,108,0.6389,0.017,mixed,0.3702,0.5611,0.2639,0.2597
1223,Williams-Holmes,Pets,mall,1307.49,23.35,56,0.4464,0.0681,mixed,0.478,0.534,0.1012,0.3928
1224,Griffin Ltd,Pets,pop_up,5119.56,39.08,131,0.5267,0.0305,digital_wallet_heavy,0.8274,0.2065,0.0714,0.4113
1225,"Patel, Lawrence and Hamilton",Home,standalone,3828.01,39.06,98,0.5408,0.0246,card_dominant,0.2186,0.2907,0.1958,0.2807
1226,"Davis, Rivera and Flores",Fashion,pop_up,3824.77,39.84,96,0.5521,0.0395,mixed,0.8249,0.6087,0.1355,0.4008
1227,Lee-Rivera,Beauty,home_based,3560.83,37.88,94,0.383,0.0282,card_dominant,0.4658,0.4951,0.117,0.4101
1228,Owen Inc,Food,home_based,3670.63,39.47,93,0.5484,0.0537,digital_wallet_heavy,0.4866,0.476,0.159,0.3392
1229,"Mooney, Sellers and Washington",Fitness,mall,9172.57,59.56,154,0.7208,0.0306,digital_wallet_heavy,0.8639,0.5818,0.085,0.3216
1230,Nelson-Farley,Beauty,home_based,5244.05,38.0,138,0.6522,0.0708,digital_wallet_heavy,0.5412,0.6473,0.25,0.3034
1231,"Crawford, Good and Villegas",Food,home_based,22573.49,78.93,286,0.8776,0.0398,digital_wallet_heavy,0.2157,0.3343,0.1854,0.1163
1232,Lee-House,Tech_Accessories,pop_up,928.93,24.45,38,0.3684,0.0543,digital_wallet_heavy,0.3805,0.2697,0.2587,0.4082
1233,Logan PLC,Fashion,pop_up,11195.18,58.01,193,0.7565,0.0789,mixed,0.568,0.2858,0.1181,0.259
1234,"Mcfarland, Ramos and Hopkins",Education,home_based,3666.57,39.43,93,0.6022,0.0113,digital_wallet_heavy,0.84,0.2589,0.1941,0.3703
1235,Martinez-Hall,Food,standalone,9490.43,58.22,163,0.7117,0.0292,digital_wallet_heavy,0.5879,0.5257,0.2574,0.2705
1236,"Delacruz, Evans and Michael",Food,pop_up,1698.28,25.73,66,0.5303,0.0244,card_dominant,0.2077,0.2684,0.275,0.2837
1237,Parker Inc,Education,pop_up,4822.27,38.27,126,0.6825,0.0712,digital_wallet_heavy,0.6182,0.5003,0.2163,0.3037
1238,"Walters, Richards and Moran",Fashion,standalone,10810.04,58.12,186,0.6237,0.0223,digital_wallet_heavy,0.8401,0.4094,0.1458,0.3629
1239,Krueger-Gomez,Wellness,home_based,4565.6,40.76,112,0.6786,0.0463,digital_wallet_heavy,0.2329,0.2831,0.2345,0.2212
1240,Henson-Perez,Crafts,mall,3836.83,36.89,104,0.6058,0.0158,mixed,0.6222,0.3227,0.1473,0.3263
1241,Lewis-Green,Fashion,home_based,4253.62,38.67,110,0.6091,0.0302,mixed,0.449,0.5595,0.1243,0.2943
1242,Jones-Townsend,Home,pop_up,8290.88,60.08,138,0.6739,0.0496,card_dominant,0.5332,0.5318,0.2842,0.2846
1243,Valentine Inc,Tech_Accessories,home_based,1661.53,23.74,70,0.2714,0.0613,digital_wallet_heavy,0.3505,0.2156,0.1156,0.4528
1244,"Waller, Hays and Sparks",Pets,pop_up,3857.21,38.19,101,0.7228,0.0517,mixed,0.236,0.4482,0.1992,0.2013
1245,"Stevens, Webb and Marshall",Beauty,standalone,4299.28,35.53,121,0.595,0.0334,mixed,0.7396,0.2533,0.0688,0.3604
1246,"Miller, Simpson and Shaw",Home,pop_up,7910.81,55.71,142,0.7746,0.061,digital_wallet_heavy,0.5468,0.5442,0.1587,0.2404
1247,Mayer Group,Food,standalone,3983.43,36.21,110,0.5909,0.0272,digital_wallet_heavy,0.7734,0.5997,0.2237,0.3674
1248,Moran and Sons,Home,mall,903.51,23.78,38,0.3947,0.0291,digital_wallet_heavy,0.6132,0.3805,0.0729,0.434
1249,Smith Inc,Food,home_based,2812.32,35.15,80,0.525,0.0742,mixed,0.2958,0.6751,0.1615,0.3189
1250,"Aguilar, Jackson and Walton",Wellness,standalone,7458.23,57.82,129,0.7519,0.023,card_dominant,0.5793,0.6365,0.2331,0.2468
1251,Cooper Group,Education,home_based,1087.54,23.14,47,0.3191,0.0665,digital_wallet_heavy,0.6611,0.5461,0.2623,0.4926
1252,Graves Ltd,Home,standalone,1405.43,26.52,53,0.2453,0.0275,card_dominant,0.5426,0.3106,0.2969,0.4941
1253,Moore-Ramirez,Food,mall,19090.69,82.64,231,0.7619,0.0761,card_dominant,0.2276,0.5528,0.2813,0.1874
1254,Lucero PLC,Fashion,standalone,8011.36,57.64,139,0.6691,0.0226,card_dominant,0.5976,0.6577,0.0585,0.2918
1255,Davis Ltd,Home,mall,4116.43,36.11,114,0.4474,0.0588,mixed,0.4081,0.6622,0.2928,0.3756
1256,Lewis LLC,Crafts,pop_up,1522.14,23.42,65,0.4,0.0761,mixed,0.5319,0.631,0.2611,0.4292
1257,"Soto, Martin and Murray",Education,standalone,1503.29,24.25,62,0.2419,0.0323,digital_wallet_heavy,0.7802,0.2185,0.1991,0.5448
1258,Avery PLC,Wellness,pop_up,972.24,24.93,39,0.3077,0.0261,digital_wallet_heavy,0.2844,0.2385,0.2241,0.4109
1259,"Glass, Meyer and Bryant",Education,pop_up,4371.79,36.43,120,0.475,0.0338,mixed,0.7073,0.2327,0.1288,0.4141
1260,"Olson, Cruz and Estrada",Pets,standalone,4958.96,36.2,137,0.4234,0.0478,card_dominant,0.7535,0.3594,0.2065,0.4533
1261,Williams-Macdonald,Crafts,mall,23307.59,80.37,290,0.9276,0.072,digital_wallet_heavy,0.6311,0.3165,0.0561,0.184
1262,"Jarvis, Garcia and Wallace",Fitness,pop_up,3841.51,37.3,103,0.4272,0.0709,card_dominant,0.2149,0.6374,0.1822,0.3506
1263,Edwards-Martin,Wellness,standalone,1035.04,23.52,44,0.4545,0.0757,card_dominant,0.7591,0.699,0.1377,0.4473
1264,Walker-Larsen,Tech_Accessories,pop_up,1789.78,26.32,68,0.2941,0.0637,digital_wallet_heavy,0.4814,0.4399,0.2069,0.4683
1265,Myers-Gray,Food,standalone,1658.33,24.03,69,0.3768,0.0712,card_dominant,0.8889,0.5841,0.1544,0.5107
1266,Wagner PLC,Fashion,pop_up,1557.88,23.6,66,0.3485,0.0395,card_dominant,0.7163,0.3194,0.0776,0.4809
1267,Gardner PLC,Fashion,pop_up,8224.51,55.57,148,0.7297,0.0348,card_dominant,0.4011,0.3482,0.1084,0.2258
1268,"Bell, Phillips and Blevins",Home,home_based,3745.47,37.83,99,0.4545,0.0129,digital_wallet_heavy,0.2125,0.6939,0.1569,0.3191
1269,Woodard-Walton,Pets,pop_up,1478.11,25.05,59,0.3559,0.0369,mixed,0.6758,0.3091,0.2875,0.4683
1270,Rhodes Inc,Food,pop_up,1568.44,24.51,64,0.4062,0.065,digital_wallet_heavy,0.2626,0.4088,0.2698,0.3689
1271,Gonzalez LLC,Food,pop_up,5136.91,36.96,139,0.5396,0.0761,card_dominant,0.5272,0.5067,0.0918,0.3585
1272,Myers-Booker,Home,home_based,22000.37,78.85,279,0.9211,0.0794,mixed,0.3622,0.6714,0.2124,0.1357
1273,"Robinson, Morales and Mendoza",Crafts,home_based,4695.78,37.57,125,0.432,0.0525,card_dominant,0.5589,0.3153,0.0941,0.4115
1274,Johnson Ltd,Pets,pop_up,18955.11,80.66,235,0.9574,0.0254,digital_wallet_heavy,0.3305,0.5898,0.1375,0.095
1275,Davis Ltd,Fashion,standalone,11120.74,58.22,191,0.7382,0.014,digital_wallet_heavy,0.8784,0.6419,0.2819,0.3108
1276,"Vaughn, Anderson and Strong",Education,pop_up,9458.18,57.32,165,0.6182,0.0796,mixed,0.3217,0.3981,0.2396,0.2791
1277,"Johnson, Houston and Thornton",Fitness,home_based,9495.92,56.86,167,0.6347,0.0587,card_dominant,0.3077,0.6079,0.1061,0.2618
1278,Benson and Sons,Fitness,home_based,4288.8,37.29,115,0.4522,0.0257,card_dominant,0.5759,0.4965,0.195,0.3968
1279,Collins-Boyd,Education,home_based,4524.55,36.49,124,0.5968,0.0164,mixed,0.8142,0.3328,0.0824,0.3694
1280,Lopez PLC,Home,mall,3584.56,36.95,97,0.3918,0.0722,digital_wallet_heavy,0.869,0.6311,0.2524,0.4996
1281,"Smith, Jarvis and Davila",Tech_Accessories,standalone,8466.88,56.82,149,0.698,0.0559,card_dominant,0.5856,0.2435,0.1521,0.2849
1282,"Glass, Coffey and Jones",Education,pop_up,4859.7,39.19,124,0.4516,0.0361,card_dominant,0.3818,0.5617,0.174,0.3614
1283,Brooks-Crane,Food,standalone,1209.82,23.72,51,0.4706,0.0157,digital_wallet_heavy,0.3541,0.5416,0.069,0.3402
1284,Ross Ltd,Home,standalone,994.58,21.62,46,0.1957,0.0696,digital_wallet_heavy,0.5466,0.4403,0.1981,0.5324
1285,Fischer-Jones,Fashion,pop_up,24085.4,81.65,295,0.9525,0.0677,card_dominant,0.4435,0.539,0.1914,0.1328
1286,Miller-Williams,Fashion,home_based,788.44,23.89,33,0.303,0.0287,mixed,0.815,0.5987,0.2146,0.5201
1287,"Romero, Gilbert and Perry",Fashion,pop_up,4699.51,37.9,124,0.3952,0.0695,digital_wallet_heavy,0.8071,0.5542,0.2593,0.4847
1288,"Hurst, Gonzales and Diaz",Education,mall,17910.33,80.68,222,0.9324,0.0588,mixed,0.6761,0.5093,0.2382,0.1867
1289,"Davis, Johnson and Martin",Fashion,pop_up,1401.9,24.59,57,0.193,0.0211,card_dominant,0.8166,0.6359,0.0573,0.5732
1290,"Hernandez, Martin and Randolph",Wellness,mall,15304.97,79.71,192,0.7865,0.0678,mixed,0.2902,0.3676,0.2359,0.1851
1291,"Jones, Bauer and Olson",Education,pop_up,971.93,25.58,38,0.5,0.0213,digital_wallet_heavy,0.7726,0.6161,0.1769,0.4109
1292,Johnson Ltd,Education,mall,7209.58,54.62,132,0.7121,0.0104,mixed,0.4009,0.5085,0.2953,0.2273
1293,Hicks and Sons,Tech_Accessories,home_based,3792.07,36.11,105,0.3714,0.0542,mixed,0.3819,0.517,0.185,0.4069
1294,Cabrera Inc,Pets,pop_up,11117.2,56.15,198,0.7071,0.0646,mixed,0.2749,0.5805,0.1853,0.2208
1295,"Solis, Estrada and Vincent",Tech_Accessories,standalone,7786.27,57.25,136,0.7059,0.0774,digital_wallet_heavy,0.4393,0.5163,0.283,0.2581
1296,Rosales Ltd,Beauty,standalone,4207.92,37.57,112,0.5625,0.0172,mixed,0.8561,0.5439,0.067,0.3951
1297,Miller Inc,Crafts,pop_up,7643.07,57.9,132,0.6818,0.0311,mixed,0.6957,0.2337,0.1955,0.3076
1298,"Garcia, Thompson and Davis",Crafts,mall,4088.35,38.94,105,0.4857,0.0342,mixed,0.6346,0.2229,0.2679,0.3943
1299,"Cook, Reeves and Garcia",Food,home_based,3802.9,37.28,102,0.549,0.0781,mixed,0.8782,0.5748,0.0825,0.4246
1300,Brown Group,Fitness,pop_up,5187.0,37.59,138,0.529,0.0631,digital_wallet_heavy,0.2172,0.2111,0.1309,0.2979
1301,Garner-Cooper,Food,standalone,4966.34,37.62,132,0.4773,0.0442,digital_wallet_heavy,0.7393,0.5416,0.1615,0.4225
1302,Murphy PLC,Pets,standalone,687.86,22.93,30,0.4333,0.0292,mixed,0.898,0.4131,0.1628,0.4717
1303,"Jones, Ross and Thomas",Tech_Accessories,mall,1808.87,24.12,75,0.12,0.0215,digital_wallet_heavy,0.7564,0.5468,0.1052,0.5977
1304,Francis-Brown,Fashion,mall,10965.7,58.96,186,0.6129,0.0158,mixed,0.6763,0.5273,0.1183,0.3336
1305,Young Inc,Crafts,pop_up,723.88,24.13,30,0.1667,0.0766,card_dominant,0.3057,0.4162,0.2859,0.5008
1306,Hill and Sons,Tech_Accessories,pop_up,1417.63,22.86,62,0.2742,0.0394,card_dominant,0.647,0.3988,0.1186,0.5041
1307,Smith LLC,Crafts,mall,9091.28,58.65,155,0.6839,0.0789,card_dominant,0.4865,0.647,0.1075,0.279
1308,Gray Ltd,Fashion,pop_up,10659.07,58.57,182,0.7363,0.0249,mixed,0.2218,0.5258,0.1421,0.1837
1309,"Stevens, Wu and Watkins",Education,standalone,8797.98,59.05,149,0.7651,0.0705,mixed,0.5312,0.6841,0.0964,0.2448
1310,Gregory Ltd,Pets,home_based,1667.84,24.17,69,0.5072,0.0708,mixed,0.7436,0.5855,0.2612,0.4164
1311,Clark-Stevens,Home,pop_up,3139.68,37.83,83,0.4458,0.0633,mixed,0.6384,0.2656,0.0581,0.4238
1312,Smith-Bullock,Fitness,pop_up,3252.27,35.74,91,0.4396,0.0745,mixed,0.6317,0.5983,0.1704,0.4289
1313,Thomas LLC,Home,mall,8391.49,54.49,154,0.6948,0.0182,mixed,0.2876,0.5428,0.1576,0.2156
1314,Fields and Sons,Home,mall,14581.23,79.68,183,0.8907,0.024,mixed,0.5441,0.2321,0.1955,0.1707
1315,Li-Griffin,Education,mall,10466.4,56.27,186,0.5968,0.0288,digital_wallet_heavy,0.7583,0.3552,0.1638,0.3619
1316,Ross-Rodriguez,Crafts,standalone,8444.22,56.67,149,0.6107,0.0108,mixed,0.2507,0.3962,0.17,0.248
1317,"Rush, Burns and Ponce",Fashion,mall,1775.62,24.66,72,0.3333,0.052,digital_wallet_heavy,0.4042,0.5475,0.265,0.4298
1318,"Blair, Fox and Reynolds",Wellness,mall,3543.66,39.37,90,0.5556,0.0646,digital_wallet_heavy,0.2277,0.4403,0.0762,0.2871
1319,Bean Group,Fitness,standalone,3819.71,37.08,103,0.4757,0.0269,card_dominant,0.8907,0.2712,0.1747,0.4484
1320,Brock Group,Pets,mall,4343.64,36.5,119,0.4538,0.0533,card_dominant,0.6917,0.4798,0.0524,0.4274
1321,"Garcia, Miller and Khan",Wellness,standalone,7852.68,57.32,137,0.7007,0.0329,digital_wallet_heavy,0.5624,0.2439,0.1377,0.272
1322,"Mcdaniel, Hernandez and Morton",Beauty,standalone,3547.73,37.34,95,0.6421,0.0123,card_dominant,0.255,0.3985,0.0832,0.2336
1323,Stout and Sons,Wellness,mall,1926.69,25.69,75,0.56,0.0497,mixed,0.6826,0.6003,0.1,0.3714
1324,Clayton Inc,Wellness,standalone,1951.97,24.71,79,0.3165,0.0217,digital_wallet_heavy,0.2732,0.5182,0.2266,0.4029
1325,"Green, Nelson and Andrade",Crafts,home_based,1435.96,22.79,63,0.4444,0.0122,mixed,0.8553,0.226,0.1853,0.4525
1326,Rogers-Richard,Food,standalone,8265.09,55.47,149,0.745,0.0596,mixed,0.8097,0.557,0.2504,0.3073
1327,Mills-Young,Tech_Accessories,mall,4837.57,37.5,129,0.4419,0.0338,digital_wallet_heavy,0.7704,0.2401,0.2737,0.4433
1328,"Lynch, Cochran and Wilson",Fitness,home_based,4949.82,38.08,130,0.5538,0.0483,card_dominant,0.7721,0.4262,0.2109,0.392
1329,Hansen-Terry,Wellness,mall,1710.19,24.43,70,0.3857,0.0468,card_dominant,0.7121,0.2408,0.0651,0.4636
1330,Howell Ltd,Education,pop_up,1429.19,25.52,56,0.1964,0.0273,mixed,0.3117,0.6359,0.1048,0.4723
1331,"Herring, Smith and Moreno",Fitness,standalone,1425.54,23.37,61,0.459,0.0783,mixed,0.4358,0.2911,0.2474,0.3812
1332,"Zhang, Bradley and Price",Food,standalone,2911.01,36.39,80,0.5125,0.0561,card_dominant,0.5487,0.4777,0.2298,0.3703
1333,Taylor-Hernandez,Crafts,home_based,7390.55,56.42,131,0.7328,0.026,card_dominant,0.8974,0.6874,0.2126,0.3209
1334,"Cooke, West and Hill",Crafts,mall,4836.28,35.82,135,0.5481,0.024,digital_wallet_heavy,0.6762,0.2361,0.0577,0.3684
1335,Mccann-Ruiz,Crafts,mall,1605.45,26.32,61,0.3115,0.028,digital_wallet_heavy,0.5238,0.6341,0.2318,0.4574
1336,Ford-Saunders,Fashion,pop_up,3586.39,39.41,91,0.5495,0.062,mixed,0.4978,0.373,0.1428,0.3434
1337,"Raymond, Mullen and Drake",Fitness,home_based,1067.61,26.04,41,0.3902,0.0791,digital_wallet_heavy,0.2281,0.6335,0.1947,0.3742
1338,Morrow-Johnson,Food,home_based,1726.94,25.03,69,0.2464,0.0407,card_dominant,0.7077,0.4433,0.2684,0.5306
1339,Patel-Gomez,Wellness,pop_up,18953.46,80.65,235,0.7234,0.073,card_dominant,0.4952,0.3384,0.1981,0.2592
1340,Palmer-Smith,Pets,mall,3340.62,39.3,85,0.6235,0.0739,mixed,0.3475,0.5115,0.2079,0.2799
1341,"Baxter, Whitney and Miller",Fashion,home_based,1349.44,24.99,54,0.2222,0.0613,mixed,0.2921,0.5579,0.2773,0.4657
1342,"Avila, Meyer and Brown",Fitness,pop_up,7466.59,57.88,129,0.6512,0.0226,digital_wallet_heavy,0.3663,0.6857,0.0952,0.2544
1343,Perez-Wheeler,Fitness,standalone,1306.49,23.75,55,0.5273,0.0698,digital_wallet_heavy,0.5446,0.3236,0.2677,0.3662
1344,Garcia PLC,Food,standalone,8387.66,56.29,149,0.5772,0.0412,mixed,0.5604,0.3796,0.1982,0.3358
1345,"Maynard, Owens and Smith",Pets,home_based,759.87,23.03,33,0.2121,0.0214,digital_wallet_heavy,0.4738,0.6847,0.1145,0.4951
1346,Villanueva-Dodson,Pets,pop_up,4117.27,35.49,116,0.4741,0.056,digital_wallet_heavy,0.4276,0.5867,0.0827,0.3653
1347,"Patterson, Woods and Barrett",Tech_Accessories,pop_up,1041.09,23.14,45,0.4,0.0779,mixed,0.5177,0.318,0.0684,0.4269
1348,Ray Ltd,Food,home_based,1914.13,25.19,76,0.4605,0.0219,digital_wallet_heavy,0.5638,0.3685,0.2572,0.3891
1349,Harmon-Foster,Food,standalone,3100.47,36.48,85,0.4706,0.0402,mixed,0.3741,0.5086,0.2267,0.3516
1350,Morales-Benitez,Wellness,home_based,4640.64,37.42,124,0.6048,0.0217,card_dominant,0.3173,0.2183,0.2341,0.2676
1351,Miller Group,Pets,standalone,11127.23,57.36,194,0.7423,0.0565,mixed,0.5322,0.6221,0.2514,0.2522
1352,"Erickson, Flores and Davis",Crafts,pop_up,4432.33,36.63,121,0.5289,0.051,mixed,0.8078,0.3029,0.078,0.4124
1353,"Jones, Roman and Acevedo",Fashion,mall,3870.25,37.94,102,0.4216,0.0289,mixed,0.24,0.4656,0.2842,0.3459
1354,"Mendez, King and Bryant",Fashion,home_based,1413.14,24.36,58,0.3793,0.0128,mixed,0.2855,0.4261,0.2835,0.3713
1355,Krause-Fox,Fitness,pop_up,4651.41,37.51,124,0.4677,0.0321,card_dominant,0.5551,0.2208,0.0871,0.3868
1356,"Perez, Gomez and Stone",Food,home_based,883.13,24.53,36,0.1944,0.0791,card_dominant,0.8756,0.2025,0.288,0.6016
1357,Cisneros PLC,Education,home_based,1249.8,24.03,52,0.4038,0.0547,mixed,0.8075,0.4274,0.1789,0.476
1358,Bender Group,Education,home_based,1240.22,23.4,53,0.1698,0.0442,mixed,0.6668,0.2698,0.0575,0.5617
1359,Scott-Chavez,Fashion,mall,1947.91,24.97,78,0.2564,0.0316,digital_wallet_heavy,0.6933,0.3009,0.2184,0.5199
1360,"Hale, Gonzalez and Brewer",Crafts,standalone,1858.79,26.18,71,0.5634,0.0779,digital_wallet_heavy,0.2657,0.5363,0.1609,0.2948
1361,Griffin Ltd,Pets,standalone,7805.38,54.2,144,0.7778,0.0708,card_dominant,0.324,0.5463,0.2595,0.1971
1362,Campbell-Bryan,Pets,pop_up,3800.0,41.3,92,0.5217,0.0761,digital_wallet_heavy,0.6783,0.4486,0.2045,0.3976
1363,"Smith, Barnett and Higgins",Crafts,standalone,1430.68,24.25,59,0.4407,0.0708,mixed,0.5994,0.2152,0.2827,0.4208
1364,"Hernandez, Barnes and Mendoza",Pets,pop_up,897.72,26.4,34,0.3235,0.0583,digital_wallet_heavy,0.6736,0.3078,0.2147,0.4905
1365,Nunez and Sons,Pets,pop_up,4352.36,38.52,113,0.5133,0.0376,digital_wallet_heavy,0.6559,0.2533,0.2145,0.3858
1366,Cox Ltd,Food,mall,4391.04,36.59,120,0.6,0.08,mixed,0.2337,0.6886,0.1517,0.2707
1367,"Thompson, Williams and Rojas",Beauty,home_based,4875.21,36.93,132,0.5606,0.071,card_dominant,0.7477,0.4835,0.2346,0.3905
1368,Rice Inc,Wellness,pop_up,10275.39,58.05,177,0.6441,0.0715,card_dominant,0.4829,0.3635,0.2169,0.296
1369,Gordon Inc,Crafts,standalone,1186.12,23.26,51,0.1176,0.0665,digital_wallet_heavy,0.7336,0.5989,0.1589,0.6079
1370,Mills-Reid,Crafts,home_based,5019.54,38.61,130,0.5538,0.0672,mixed,0.2841,0.4722,0.0514,0.3001
1371,"Garcia, Duran and Case",Home,home_based,9404.13,56.65,166,0.6084,0.0327,mixed,0.4565,0.3981,0.2239,0.2969
1372,"Hicks, Jacobs and Stewart",Fashion,home_based,9896.95,58.56,169,0.7396,0.0372,mixed,0.5141,0.3188,0.1433,0.2442
1373,Martin LLC,Beauty,pop_up,1490.14,23.65,63,0.4603,0.0259,mixed,0.2512,0.5017,0.2171,0.3279
1374,"Miller, Howard and Mason",Fitness,home_based,1643.38,25.28,65,0.3846,0.0534,mixed,0.5244,0.3899,0.2658,0.4286
1375,Delacruz-Wood,Pets,standalone,716.63,23.12,31,0.2903,0.0463,mixed,0.5354,0.2128,0.1353,0.4758
1376,Gutierrez-Conway,Tech_Accessories,standalone,3582.58,38.52,93,0.6452,0.0366,card_dominant,0.4792,0.4901,0.1834,0.2842
1377,"Doyle, Rosario and Gonzalez",Crafts,mall,868.25,22.85,38,0.2368,0.0526,mixed,0.7354,0.6065,0.2295,0.5445
1378,Todd-Hamilton,Beauty,standalone,9333.58,54.26,172,0.6628,0.0769,digital_wallet_heavy,0.2128,0.2979,0.0519,0.2342
1379,Stewart-Vargas,Food,standalone,4440.29,38.61,115,0.6,0.0553,card_dominant,0.8286,0.3217,0.2818,0.3823
1380,"Herrera, Martin and Walter",Wellness,pop_up,871.28,22.93,38,0.3421,0.0142,digital_wallet_heavy,0.8541,0.3758,0.0754,0.504
1381,"Coleman, Stephenson and Bartlett",Beauty,home_based,1180.87,21.09,56,0.2857,0.044,mixed,0.3797,0.3424,0.1268,0.4463
1382,"Robinson, Bennett and Simmons",Home,standalone,1866.02,24.23,77,0.2597,0.0662,card_dominant,0.5774,0.3557,0.2026,0.5055
1383,Meadows Group,Tech_Accessories,standalone,3375.65,38.8,87,0.5747,0.0601,mixed,0.3908,0.4068,0.0805,0.3088
1384,Adams-Knight,Beauty,standalone,1211.32,23.29,52,0.2692,0.0227,mixed,0.6768,0.2907,0.1813,0.5076
1385,"Carter, Sharp and Hogan",Pets,mall,945.69,24.25,39,0.2821,0.0596,mixed,0.2748,0.4837,0.1141,0.4318
1386,"Woods, Stokes and Reed",Pets,standalone,4957.99,38.73,128,0.4922,0.0774,digital_wallet_heavy,0.5385,0.603,0.1876,0.3848
1387,"Garcia, Miller and Watts",Education,mall,3953.23,38.76,102,0.6471,0.013,mixed,0.6432,0.6757,0.2004,0.309
1388,Kramer Group,Food,home_based,4122.82,38.17,108,0.3796,0.0673,card_dominant,0.8189,0.314,0.103,0.4942
1389,King Group,Fitness,standalone,5194.93,38.48,135,0.4963,0.0528,digital_wallet_heavy,0.4877,0.6199,0.275,0.3652
1390,"Fisher, Robinson and Gross",Wellness,pop_up,18484.11,80.72,229,0.7249,0.0347,digital_wallet_heavy,0.3658,0.5903,0.1187,0.2211
1391,Floyd LLC,Food,mall,1334.07,23.82,56,0.5714,0.0676,card_dominant,0.4966,0.5338,0.0739,0.3339
1392,Ray-Figueroa,Crafts,home_based,6801.23,56.68,120,0.6417,0.0537,digital_wallet_heavy,0.5162,0.4933,0.092,0.2985
1393,"Morales, Le and Shepard",Beauty,pop_up,4223.23,37.05,114,0.5351,0.0616,mixed,0.804,0.3084,0.0739,0.4117
