vendor_id,business_name,business_category,price_range,content_format,is_visual_product,image_engagement_score,short_form_video_affinity,premium_affinity_score,trend_sensitivity_score,search_intent_score,conversion_readiness_score,ingredient_awareness_score,routine_complexity_score,purchase_frequency,repeat_purchase_rate,repeat_customer_signal,transaction_conversion_signal,community_engagement_score,local_discovery_score,demand_score,avg_session_time_minutes,price_sensitivity_score,brand_loyalty_score,income_low_ratio,income_mid_ratio,income_high_ratio,age_18_24_ratio,age_25_34_ratio,age_35_50_ratio,age_50_plus_ratio,female_ratio,male_ratio,video_consumption_score,text_engagement_score,ugc_score,influencer_dependency_score,research_time_score,education_content_affinity,platform_fit_score,dense_slice_confidence,niche_signal_score,visual_content_signal,product_category_affinity
100062,Fashion_Brand_00062,Fashion,Mid,Video_First,0.746,0.741,0.9345,0.6586,0.8949,0.3899,0.5276,0.3887,0.4744,High,0.4067,0.6083,0.3974,0.6572,0.5449,0.5356,7.39,0.4252,0.5126,0.2226,0.4168,0.2037,0.259,0.3824,0.1601,0.1657,0.4668,0.4486,0.5408,0.3412,0.6091,0.5085,0.3919,0.5678,0.6338,0.6172,0.4828,0.5764,0.4216
100063,Fashion_Brand_00063,Fashion,Mid,Video_First,0.6994,0.7321,0.8565,0.4964,0.9471,0.5664,0.3971,0.5079,0.521,High,0.3607,0.3714,0.4956,0.5084,0.4854,0.6444,5.58,0.5238,0.6203,0.3735,0.4056,0.3014,0.2765,0.3692,0.1747,0.134,0.4552,0.5531,0.6099,0.2414,0.47,0.4721,0.5288,0.4216,0.8453,0.4483,0.5363,0.6159,0.6311
100064,Fitness_Brand_00064,Fitness,Premium,Video_First,0.3621,0.4155,0.6064,0.4909,0.6184,0.4985,0.7483,0.5602,0.4964,Medium,0.7748,0.6389,0.6706,0.487,0.6011,0.6126,7.98,0.4346,0.467,0.2294,0.3852,0.2835,0.1482,0.2367,0.2796,0.1649,0.4262,0.5511,0.9415,0.4162,0.6375,0.5175,0.4644,0.7349,0.8634,0.5791,0.7564,0.5878,0.6342
100065,Beauty_Brand_00065,Beauty,Mid,Image_First,0.9332,0.9353,0.5577,0.7433,0.582,0.5599,0.4081,0.6913,0.3889,High,0.4064,0.5634,0.4562,0.573,0.5811,0.6585,7.23,0.5379,0.4749,0.2038,0.3911,0.326,0.2466,0.3572,0.2908,0.1981,0.7094,0.3023,0.4652,0.4309,0.493,0.459,0.5903,0.4174,0.7713,0.5453,0.641,0.891,0.745
100066,Beauty_Brand_00066,Beauty,Premium,Image_First,0.8115,0.6816,0.6852,0.8389,0.5322,0.3705,0.4536,0.7086,0.5596,Medium,0.6147,0.5973,0.4939,0.5058,0.5816,0.7141,6.05,0.4845,0.6609,0.1764,0.3934,0.3039,0.219,0.2431,0.3337,0.2102,0.5629,0.3398,0.4261,0.4767,0.4831,0.6007,0.4529,0.5065,0.5977,0.6521,0.5438,0.6364,0.5643
100067,Wellness_Brand_00067,Wellness,Premium,Video_First,0.4096,0.6057,0.8616,0.5565,0.9278,0.2857,0.3353,0.5554,0.5933,Low,0.5728,0.4864,0.5101,0.4403,0.5034,0.6286,2.71,0.4235,0.7496,0.3081,0.5399,0.2709,0.2902,0.3718,0.2477,0.0389,0.4557,0.4834,0.4657,0.2349,0.5539,0.3913,0.5112,0.6717,0.641,0.6111,0.6169,0.6241,0.6286
100068,Beauty_Brand_00068,Beauty,Premium,Image_First,0.7135,0.8189,0.8227,0.6183,0.6096,0.4947,0.371,0.4019,0.5524,Medium,0.5109,0.4785,0.6402,0.5432,0.6277,0.6786,4.12,0.6496,0.5383,0.2786,0.4196,0.3217,0.2482,0.3688,0.2401,0.1186,0.5364,0.5296,0.6518,0.4356,0.4913,0.4874,0.4987,0.4695,0.6446,0.4122,0.5855,0.5697,0.6172
100069,Fashion_Brand_00069,Fashion,Premium,Image_First,0.7116,0.6411,0.469,0.7498,0.6957,0.4326,0.5304,0.8109,0.9835,Medium,0.412,0.4717,0.5652,0.5996,0.5181,0.5783,5.44,0.6619,0.5344,0.1317,0.3912,0.303,0.2814,0.2955,0.312,0.2133,0.6285,0.3832,0.4963,0.6617,0.4232,0.4398,0.6443,0.5232,0.6234,0.3783,0.4909,0.4748,0.559
100070,Crafts_Brand_00070,Crafts,Mid,Text_First,0.6606,0.5459,0.4141,0.4646,0.3589,0.5466,0.4544,0.4838,0.5805,Medium,0.6675,0.7446,0.6229,0.5857,0.4099,0.6524,8.91,0.346,0.7005,0.3626,0.4463,0.3128,0.2094,0.3146,0.2223,0.0846,0.5173,0.5246,0.5553,0.5731,0.7499,0.7642,0.4388,0.597,0.619,0.6431,0.5588,0.5417,0.6063
100071,Home_Brand_00071,Home,Mid,Image_First,0.5835,0.8884,0.6947,0.7277,0.7906,0.682,0.6524,0.5136,0.4737,High,0.5083,0.7118,0.9208,0.3992,0.4321,0.5068,4.89,0.5429,0.448,0.3212,0.4838,0.2478,0.3359,0.327,0.2939,0.1973,0.5128,0.4994,0.4491,0.1734,0.7197,0.5393,0.5827,0.5029,0.5401,0.6548,0.6312,0.7539,0.4726
100072,Education_Brand_00072,Education,Mid,Video_First,0.5791,0.4614,0.8654,0.3345,0.5808,0.3682,0.5798,0.4102,0.3421,Low,0.3385,0.5693,0.4761,0.4669,0.5632,0.7615,4.54,0.5975,0.6302,0.2663,0.4478,0.3015,0.3722,0.4667,0.2239,0.1647,0.5116,0.5249,0.6229,0.8068,0.617,0.5864,0.7013,0.7001,0.5796,0.4658,0.6364,0.5842,0.6068
100073,Fitness_Brand_00073,Fitness,Mid,Video_First,0.5451,0.2943,0.6562,0.5718,0.45,0.5871,0.6759,0.5945,0.5292,Medium,0.5415,0.5203,0.4467,0.5011,0.4916,0.7375,9.39,0.363,0.6445,0.3039,0.4115,0.2847,0.231,0.3492,0.2189,0.1981,0.5343,0.5768,0.6561,0.4296,0.569,0.4627,0.3586,0.3856,0.6287,0.6961,0.351,0.5106,0.5005
100074,Tech_Accessories_Brand_00074,Tech_Accessories,Low,Video_First,0.5533,0.6725,0.7836,0.5279,0.9228,0.7818,0.5667,0.4211,0.5594,Medium,0.5031,0.4647,0.7641,0.5531,0.2613,0.5353,8.23,0.3487,0.4649,0.2777,0.4619,0.2264,0.2171,0.4067,0.189,0.0858,0.4798,0.5136,0.445,0.3718,0.2101,0.5356,0.7213,0.623,0.6246,0.42,0.7155,0.4029,0.6196
100075,Wellness_Brand_00075,Wellness,Mid,Text_First,0.525,0.6821,0.5647,0.5676,0.5303,0.6638,0.4925,0.9184,0.7674,High,0.5014,0.4583,0.5414,0.4337,0.5951,0.5645,6.78,0.3274,0.5703,0.275,0.4231,0.3473,0.2993,0.3005,0.3155,0.2344,0.6526,0.3072,0.4232,0.5629,0.4434,0.4894,0.6401,0.787,0.8773,0.5573,0.7616,0.6846,0.6431
100076,Education_Brand_00076,Education,Mid,Text_First,0.4756,0.4629,0.1357,0.6192,0.4141,0.4211,0.5612,0.5243,0.5805,Medium,0.3835,0.4915,0.6608,0.5776,0.3143,0.63,7.3,0.4263,0.609,0.3409,0.4086,0.3399,0.1922,0.2531,0.2797,0.2183,0.5472,0.4832,0.5031,0.7659,0.4331,0.5463,0.8907,1.0,0.639,0.4795,0.818,0.5014,0.5277
100077,Pets_Brand_00077,Pets,Mid,Video_First,0.4374,0.6175,0.408,0.6052,0.5361,0.4049,0.5943,0.4149,0.4261,Medium,0.7648,0.6098,0.735,0.7167,0.5535,0.5568,2.55,0.4793,0.4856,0.2584,0.364,0.2397,0.2099,0.2848,0.2813,0.087,0.4517,0.5591,0.6988,0.551,0.4888,0.4343,0.503,0.6172,0.7403,0.5537,0.5436,0.5593,0.4833
100078,Fashion_Brand_00078,Fashion,Mid,Image_First,0.6832,0.7164,0.7127,0.4117,0.9466,0.3961,0.577,0.5238,0.6182,Low,0.5423,0.6105,0.6631,0.6512,0.5308,0.5703,3.49,0.5011,0.3092,0.2945,0.3712,0.2657,0.2653,0.3515,0.1587,0.0749,0.5486,0.5436,0.5549,0.3215,0.6214,0.5952,0.472,0.6726,0.7826,0.627,0.5293,0.6206,0.6077
100079,Tech_Accessories_Brand_00079,Tech_Accessories,Mid,Video_First,0.4128,0.6191,0.7713,0.3139,0.8997,0.584,0.3152,0.3937,0.4782,High,0.4308,0.4739,0.4579,0.6168,0.3411,0.7124,8.24,0.509,0.6328,0.308,0.403,0.2571,0.2391,0.3718,0.2288,0.1869,0.5286,0.5314,0.4698,0.3043,0.5097,0.5012,0.919,0.4634,0.8231,0.6252,0.6371,0.5275,0.5972
100080,Tech_Accessories_Brand_00080,Tech_Accessories,Mid,Image_First,0.501,0.8078,0.5078,0.7578,0.6696,0.6721,0.5634,0.9317,0.967,Medium,0.4688,0.6258,0.5719,0.5613,0.5743,0.4768,10.7,0.4747,0.469,0.1831,0.4151,0.3983,0.1948,0.352,0.2439,0.2122,0.7167,0.3386,0.3443,0.5117,0.405,0.6619,0.6893,0.4099,0.6543,0.5335,0.8363,0.634,0.5728
100081,Tech_Accessories_Brand_00081,Tech_Accessories,Mid,Text_First,0.4757,0.4674,0.4302,0.6319,0.4198,0.6923,0.5324,0.5487,0.4099,Medium,0.4644,0.5419,0.6079,0.5063,0.4414,0.6883,5.59,0.6434,0.4258,0.2233,0.4143,0.2616,0.1555,0.2423,0.2101,0.2162,0.6027,0.5074,0.4752,0.8143,0.4597,0.5592,0.773,0.8506,0.6614,0.5401,0.6989,0.3755,0.635
100082,Fitness_Brand_00082,Fitness,Mid,Video_First,0.5282,0.4829,0.6153,0.3225,0.5259,0.6009,0.7325,0.5878,0.5008,Medium,0.8946,0.6663,0.6262,0.59,0.54,0.5436,4.13,0.4744,0.8347,0.3664,0.4437,0.2648,0.2591,0.2892,0.2444,0.2341,0.605,0.4979,0.8624,0.5765,0.3003,0.7177,0.4843,0.537,0.6367,0.553,0.6255,0.5524,0.3343
100083,Pets_Brand_00083,Pets,Mid,Video_First,0.4369,0.2895,0.5334,0.4945,0.5063,0.5159,0.5314,0.4353,0.5569,Medium,0.8678,0.7043,0.6578,0.7508,0.414,0.4404,5.11,0.4984,0.9533,0.2549,0.449,0.2824,0.1568,0.2787,0.2642,0.1437,0.4762,0.5307,0.6044,0.4446,0.6336,0.3817,0.5823,0.4766,0.7021,0.5238,0.5453,0.6168,0.6327
100084,Tech_Accessories_Brand_00084,Tech_Accessories,Mid,Text_First,0.3938,0.4148,0.3545,0.6649,0.3623,0.7912,0.4433,0.4339,0.3698,Low,0.5527,0.4993,0.6437,0.489,0.4182,0.5218,8.26,0.5253,0.4987,0.2987,0.4182,0.2598,0.2634,0.299,0.3251,0.2466,0.3532,0.6321,0.5791,0.6436,0.5253,0.4754,0.8797,0.5544,0.6437,0.7255,0.6475,0.553,0.5621
100085,Fashion_Brand_00085,Fashion,Mid,Image_First,0.68,0.7423,0.9027,0.4197,0.5995,0.5388,0.4323,0.6383,0.4755,Medium,0.4945,0.4099,0.425,0.5047,0.6174,0.464,5.33,0.375,0.4392,0.2982,0.441,0.2362,0.2346,0.3492,0.214,0.1184,0.5358,0.6699,0.477,0.2706,0.4393,0.5806,0.5823,0.4058,0.7085,0.763,0.5742,0.5833,0.6933
100086,Fashion_Brand_00086,Fashion,Premium,Image_First,0.7597,0.6728,0.573,0.5672,0.7697,0.5651,0.4766,0.4696,0.6093,Low,0.8309,0.7562,0.5126,0.8786,0.6101,0.631,11.33,0.5415,0.9099,0.2839,0.4551,0.2604,0.2304,0.356,0.4013,0.1589,0.489,0.5037,0.5456,0.5022,0.4614,0.5727,0.6366,0.4571,0.6901,0.3227,0.6683,0.5722,0.7204
100087,Wellness_Brand_00087,Wellness,Mid,Image_First,0.5266,0.8249,0.4427,0.6185,0.3399,0.5667,0.4741,0.8735,0.8342,Medium,0.4971,0.4163,0.4149,0.452,0.431,0.6049,8.3,0.5747,0.6684,0.2475,0.386,0.3666,0.219,0.3204,0.2682,0.236,0.6482,0.2744,0.5259,0.4462,0.4218,0.5552,0.6341,0.6929,0.7682,0.6595,0.5071,0.6391,0.4199
100088,Home_Brand_00088,Home,Low,Text_First,0.4439,0.5638,0.4573,0.6945,0.6151,0.7088,0.5467,0.7957,0.6046,Medium,0.4342,0.6294,0.4905,0.4469,0.6543,0.3301,11.52,0.4769,0.4531,0.2217,0.4202,0.2779,0.1818,0.3256,0.2905,0.0684,0.6795,0.3033,0.4102,0.6101,0.4368,0.4757,0.644,0.6025,0.6749,0.6101,0.6708,0.3905,0.6012
100089,Beauty_Brand_00089,Beauty,Low,Image_First,0.648,0.5882,0.4826,0.5893,0.4511,0.3857,0.5978,0.7577,0.7053,Medium,0.6536,0.6898,0.5196,0.4679,0.6319,0.7722,8.34,0.3412,0.7217,0.3117,0.4023,0.3738,0.2265,0.2712,0.3283,0.1687,0.7126,0.3653,0.4111,0.5823,0.5491,0.4581,0.7656,0.5044,0.7865,0.6929,0.6278,0.4307,0.6551
100090,Education_Brand_00090,Education,Mid,Text_First,0.5368,0.7104,0.4875,0.6279,0.4721,0.466,0.7842,0.9416,0.8572,Medium,0.5132,0.5045,0.7362,0.5173,0.525,0.549,2.79,0.5471,0.4213,0.2483,0.4104,0.3991,0.202,0.2948,0.3117,0.1048,0.5815,0.3082,0.3949,0.8197,0.551,0.558,0.6393,0.8488,0.5678,0.4732,0.645,0.7242,0.5906
100091,Crafts_Brand_00091,Crafts,Low,Video_First,0.5572,0.7891,0.8843,0.5059,0.8558,0.6208,0.5239,0.4416,0.5795,Medium,0.5617,0.4967,0.5531,0.6573,0.5436,0.4693,11.46,0.5282,0.3187,0.2605,0.4777,0.3083,0.2567,0.3734,0.2407,0.0702,0.4809,0.4697,0.5438,0.263,0.7498,0.5076,0.4973,0.7041,0.745,0.8155,0.8381,0.5988,0.5526
100092,Food_Brand_00092,Food,Mid,Video_First,0.4286,0.5502,0.4325,0.47,0.3722,0.2173,0.5714,0.5445,0.6218,Medium,0.714,0.6664,0.5708,0.52,0.3755,0.6253,9.43,0.4237,0.5736,0.2058,0.41,0.3006,0.1938,0.3053,0.3229,0.1215,0.5216,0.4714,0.6482,0.3301,0.6579,0.4753,0.5627,0.7394,0.5046,0.4856,0.6344,0.7208,0.636
100093,Home_Brand_00093,Home,Low,Image_First,0.4416,0.8463,0.3646,0.4866,0.3295,0.7021,0.4285,0.246,0.4745,Medium,0.5041,0.4099,0.4961,0.819,0.6178,0.639,9.73,0.6197,0.5248,0.2332,0.3843,0.3638,0.2112,0.3097,0.2892,0.1828,0.6685,0.3382,0.4297,0.0952,0.49,0.5155,0.6504,0.5872,0.5382,0.4526,0.7412,0.7839,0.7031
100094,Food_Brand_00094,Food,Low,Text_First,0.3027,0.5514,0.5945,0.522,0.5247,0.445,0.5717,0.4999,0.4841,Low,0.7898,0.6919,0.5868,0.3629,0.4522,0.6301,5.84,0.6812,0.7013,0.2967,0.4663,0.2893,0.2044,0.2828,0.2318,0.1701,0.476,0.4742,0.5058,0.4267,0.7113,0.5895,0.5545,0.6826,0.7181,0.5167,0.4831,0.658,0.5069
100095,Fashion_Brand_00095,Fashion,Low,Image_First,0.8671,0.6569,0.9578,0.5014,0.7358,0.3836,0.5811,0.6322,0.5344,Low,0.45,0.4637,0.3962,0.4374,0.4949,0.7318,8.42,0.458,0.5458,0.2635,0.4592,0.2858,0.3099,0.3424,0.1386,0.0808,0.4994,0.453,0.4507,0.1571,0.5599,0.7054,0.463,0.4195,0.8147,0.5694,0.6651,0.5622,0.4875
100096,Crafts_Brand_00096,Crafts,Premium,Image_First,0.5929,0.5817,0.4282,0.7035,0.5087,0.5967,0.5203,0.7746,0.647,Medium,0.4012,0.6076,0.5452,0.5047,0.3699,0.5646,8.43,0.4596,0.4142,0.2413,0.4208,0.3026,0.197,0.3349,0.3204,0.1725,0.7296,0.3294,0.4883,0.4744,0.6302,0.4583,0.6522,0.7126,0.6202,0.3962,0.6636,0.5824,0.5462
100097,Education_Brand_00097,Education,Premium,Video_First,0.4037,0.4485,0.8395,0.4539,0.4544,0.5465,0.6812,0.5799,0.5014,Low,0.4969,0.5152,0.5548,0.5896,0.5332,0.5209,7.52,0.4676,0.5109,0.2693,0.4223,0.2652,0.2814,0.3939,0.2287,0.0649,0.5518,0.4936,0.7879,0.644,0.4843,0.4196,0.6402,0.6662,0.7263,0.6531,0.6125,0.6117,0.5617
100098,Beauty_Brand_00098,Beauty,Premium,Text_First,0.7259,0.7491,0.3571,0.7281,0.4775,0.4819,0.4636,0.5927,0.6784,Low,0.2848,0.2761,0.4828,0.5187,0.3788,0.6282,8.33,0.4082,0.5158,0.2739,0.4724,0.3293,0.2906,0.2409,0.2913,0.1469,0.5221,0.5088,0.5892,0.8854,0.4637,0.5746,0.6663,1.0,0.6887,0.7684,0.6273,0.6908,0.6414
100099,Wellness_Brand_00099,Wellness,Mid,Text_First,0.4658,0.5449,0.5326,0.6366,0.5914,0.4541,0.5164,0.5803,0.3896,Medium,0.5914,0.6842,0.4207,0.6145,0.5924,0.6081,10.32,0.4595,0.9172,0.2681,0.4123,0.2773,0.2274,0.3961,0.2655,0.2616,0.6002,0.4951,0.3716,0.5115,0.5572,0.4551,0.5391,0.6417,0.6938,0.6883,0.7631,0.5472,0.5981
100100,Wellness_Brand_00100,Wellness,Mid,Video_First,0.6338,0.7444,0.6315,0.6588,0.5409,0.5002,0.5383,0.4161,0.3961,Medium,0.5347,0.4593,0.5819,0.3894,0.6691,0.5839,5.47,0.5575,0.7811,0.2226,0.445,0.3571,0.2032,0.3825,0.2839,0.1946,0.6879,0.2854,0.4645,0.2141,0.5403,0.3812,0.3971,0.7317,0.6581,0.6932,0.603,0.646,0.4629
100101,Crafts_Brand_00101,Crafts,Premium,Text_First,0.5142,0.5347,0.2087,0.402,0.5998,0.4841,0.3619,0.3481,0.4459,High,0.5103,0.5927,0.6896,0.6766,0.5355,0.4468,10.16,0.5002,0.3135,0.3222,0.481,0.3267,0.1776,0.237,0.2915,0.1762,0.4823,0.6083,0.4368,0.9209,0.708,0.5185,0.4493,0.8074,0.7619,0.5936,0.6396,0.5904,0.4743
100102,Crafts_Brand_00102,Crafts,Premium,Text_First,0.4963,0.6273,0.1573,0.5261,0.6184,0.5204,0.3453,0.5942,0.5042,Medium,0.5716,0.4909,0.5441,0.6015,0.4832,0.6014,11.44,0.5589,0.3868,0.3063,0.4111,0.2824,0.1703,0.2684,0.3516,0.2164,0.4647,0.4577,0.5956,0.8397,0.8071,0.4354,0.709,0.8886,0.6258,0.5888,0.6689,0.6632,0.4635
100103,Education_Brand_00103,Education,Premium,Text_First,0.4462,0.4237,0.6615,0.5741,0.5037,0.899,0.5544,0.6225,0.5058,Medium,0.3816,0.4462,0.4837,0.4034,0.5412,0.7062,8.09,0.4581,0.6077,0.3178,0.4602,0.2583,0.2791,0.3098,0.2898,0.1118,0.3358,0.7012,0.4296,0.7337,0.583,0.5766,0.8901,0.7557,0.5127,0.5356,0.4408,0.4529,0.6498
100104,Pets_Brand_00104,Pets,Premium,Text_First,0.5301,0.5487,0.357,0.4699,0.4521,0.565,0.3526,0.5674,0.5112,High,0.5037,0.5714,0.589,0.7392,0.4807,0.5165,4.47,0.5134,0.5559,0.3059,0.4466,0.3043,0.2167,0.3206,0.2529,0.1817,0.443,0.5082,0.4908,0.6833,0.48,0.6592,0.4508,0.5178,0.6429,0.3518,0.4275,0.5633,0.5075
100105,Crafts_Brand_00105,Crafts,Mid,Image_First,0.5872,0.8717,0.5127,0.3197,0.7047,0.6199,0.6122,0.3853,0.5414,Medium,0.5605,0.6473,0.6453,0.6802,0.6601,0.4514,3.39,0.4243,0.4997,0.2536,0.4099,0.3355,0.1801,0.2605,0.2673,0.2156,0.6742,0.2432,0.5983,0.1876,0.5937,0.4902,0.5131,0.8052,0.6268,0.5406,0.6113,0.7736,0.5127
100106,Home_Brand_00106,Home,Low,Text_First,0.4756,0.632,0.449,0.5348,0.4861,0.753,0.4412,0.5824,0.61,Low,0.3854,0.4546,0.5916,0.7842,0.5089,0.5162,11.71,0.5013,0.6417,0.2873,0.3874,0.2855,0.249,0.3602,0.3342,0.2184,0.5519,0.4862,0.6717,0.6699,0.7131,0.5215,0.6801,0.693,0.8507,0.6518,0.6613,0.5552,0.4106
100107,Fitness_Brand_00107,Fitness,Low,Video_First,0.509,0.3948,0.6604,0.4393,0.419,0.5522,0.6035,0.482,0.6527,High,0.7529,0.8034,0.6178,0.4941,0.5016,0.4332,4.75,0.3477,0.521,0.2887,0.4684,0.2716,0.1335,0.3046,0.4167,0.1992,0.5009,0.5656,0.5598,0.4599,0.5488,0.5801,0.6721,0.5768,0.5556,0.6106,0.5522,0.4663,0.4822
100108,Crafts_Brand_00108,Crafts,Mid,Video_First,0.5173,0.5034,0.4844,0.5596,0.6942,0.5001,0.7052,0.4946,0.4929,Medium,0.5344,0.3555,0.6256,0.5455,0.5114,0.7906,8.62,0.5997,0.5114,0.2537,0.4396,0.2539,0.2016,0.351,0.3509,0.2276,0.4066,0.5993,0.617,0.4187,0.8168,0.3677,0.4226,0.6191,0.7017,0.5337,0.5132,0.6467,0.4753
100109,Pets_Brand_00109,Pets,Premium,Text_First,0.5505,0.4333,0.5354,0.2828,0.5412,0.3193,0.4045,0.53,0.518,Low,0.7054,0.7089,0.7118,0.7108,0.5257,0.5461,2.58,0.5305,0.7688,0.2557,0.4757,0.2887,0.2332,0.2675,0.3595,0.2428,0.5139,0.5278,0.6015,0.577,0.7349,0.4716,0.4475,0.7852,0.6652,0.6676,0.411,0.4739,0.4864
100110,Fashion_Brand_00110,Fashion,Mid,Video_First,0.6115,0.569,0.5567,0.7148,0.7543,0.4469,0.3883,0.824,0.7927,Medium,0.6578,0.4651,0.4487,0.4331,0.622,0.294,4.67,0.6007,0.3769,0.1815,0.4048,0.3643,0.1905,0.301,0.3471,0.1131,0.5542,0.4023,0.4729,0.4787,0.5296,0.573,0.7194,0.515,0.3186,0.7015,0.5435,0.5101,0.5692
100111,Tech_Accessories_Brand_00111,Tech_Accessories,Mid,Video_First,0.5727,0.459,0.7089,0.475,0.3287,0.7661,0.6661,0.504,0.5837,Medium,0.5397,0.5228,0.5508,0.4565,0.5039,0.7484,5.73,0.5768,0.5825,0.276,0.4486,0.2616,0.277,0.3595,0.1944,0.1403,0.4643,0.5113,0.5832,0.4767,0.4553,0.5049,0.7727,0.6101,0.6189,0.5063,0.7369,0.5199,0.6259
100112,Pets_Brand_00112,Pets,Low,Image_First,0.4203,0.5973,0.3641,0.5426,0.4973,0.4381,0.4391,0.4663,0.4166,Medium,0.8182,0.5385,0.6161,0.7672,0.4698,0.5084,3.89,0.5075,0.7144,0.2583,0.4121,0.277,0.1594,0.3219,0.2967,0.1118,0.4583,0.5168,0.5779,0.4246,0.424,0.6184,0.5218,0.5242,0.5712,0.737,0.584,0.4807,0.498
100113,Crafts_Brand_00113,Crafts,Low,Text_First,0.4681,0.5621,0.5144,0.4939,0.59,0.646,0.4815,0.5164,0.3988,Medium,0.5215,0.5735,0.5709,0.719,0.5559,0.4739,4.36,0.4034,0.5402,0.3402,0.4205,0.2694,0.2652,0.302,0.3084,0.2022,0.2909,0.6398,0.6123,0.6419,0.7707,0.4609,0.8052,0.7059,0.6833,0.6405,0.6269,0.721,0.3934
100114,Wellness_Brand_00114,Wellness,Premium,Video_First,0.5029,0.7793,0.9586,0.7402,0.7862,0.4682,0.609,0.5015,0.5476,Low,0.4467,0.631,0.6068,0.3736,0.5405,0.5965,5.26,0.4795,0.7,0.2377,0.4888,0.3496,0.2933,0.4018,0.1955,0.1291,0.4278,0.4748,0.5873,0.025,0.534,0.4071,0.4313,0.6975,0.7435,0.6703,0.6721,0.7098,0.5659
100115,Food_Brand_00115,Food,Mid,Video_First,0.4708,0.5161,0.4856,0.4063,0.5903,0.4748,0.4747,0.4446,0.4689,Medium,0.6449,0.7969,0.7988,0.5494,0.5743,0.5255,2.58,0.458,0.6859,0.2534,0.4352,0.3346,0.1435,0.3711,0.3194,0.1783,0.5453,0.4274,0.4674,0.1962,0.6195,0.5688,0.584,0.5446,0.844,0.7568,0.5322,0.5651,0.5243
100116,Beauty_Brand_00116,Beauty,Premium,Image_First,0.873,0.8251,0.4723,0.641,0.5384,0.4688,0.442,0.4344,0.4529,Medium,0.5698,0.5087,0.623,0.4118,0.8722,0.5419,11.9,0.67,0.5728,0.1691,0.3708,0.3079,0.1886,0.378,0.3294,0.217,0.7189,0.4317,0.6683,0.1553,0.5705,0.5637,0.6113,0.4697,0.7681,0.5814,0.5506,0.6028,0.5048
100117,Beauty_Brand_00117,Beauty,Mid,Image_First,0.878,0.817,0.5214,0.7947,0.3839,0.4771,0.4001,0.3487,0.4992,Low,0.5584,0.5136,0.4846,0.6128,0.6112,0.5159,9.59,0.4592,0.5565,0.2319,0.4136,0.374,0.2434,0.3023,0.3192,0.1789,0.5885,0.269,0.6197,0.1425,0.5088,0.4796,0.5263,0.3384,0.7311,0.6507,0.4635,0.6602,0.6064
100118,Beauty_Brand_00118,Beauty,Premium,Image_First,0.6977,0.9126,0.5102,0.648,0.3641,0.4782,0.511,0.9758,0.8088,Medium,0.553,0.49,0.7689,0.7959,0.4873,0.5249,10.49,0.5394,0.3369,0.191,0.4206,0.3535,0.2135,0.2814,0.357,0.2268,0.6654,0.2761,0.5549,0.5746,0.4332,0.4656,0.8997,0.4707,0.628,0.6954,0.6011,0.7122,0.595
100119,Crafts_Brand_00119,Crafts,Low,Text_First,0.3188,0.8644,0.4468,0.6792,0.5894,0.5296,0.4516,0.7622,0.6294,Medium,0.4777,0.6356,0.5575,0.6272,0.4622,0.5726,7.44,0.5513,0.3996,0.2158,0.3823,0.3277,0.2148,0.3185,0.2826,0.1986,0.6878,0.3942,0.3934,0.5963,0.7196,0.5166,0.5571,0.682,0.666,0.6048,0.5902,0.5788,0.3492
100120,Fitness_Brand_00120,Fitness,Mid,Video_First,0.6893,0.5704,0.8058,0.5733,0.4664,0.5873,0.6695,0.1618,0.5453,Medium,0.5581,0.431,0.5487,0.3876,0.3417,0.6653,7.29,0.4543,0.5762,0.2809,0.3958,0.3192,0.2253,0.2805,0.1368,0.1312,0.4634,0.424,0.7327,0.6224,0.3709,0.4033,0.5072,0.5436,0.7419,0.6586,0.6559,0.6733,0.7365
100121,Wellness_Brand_00121,Wellness,Mid,Image_First,0.351,0.9812,0.4831,0.6736,0.3436,0.4065,0.5007,0.4025,0.3267,High,0.5218,0.5501,0.4216,0.5077,0.6737,0.565,4.45,0.5061,0.7927,0.2261,0.3863,0.3368,0.2432,0.3187,0.3521,0.1534,0.5884,0.3365,0.4461,0.2286,0.6555,0.5372,0.4764,0.7653,0.6914,0.6901,0.4616,0.5373,0.6308
100122,Fitness_Brand_00122,Fitness,Mid,Video_First,0.4843,0.4588,0.6313,0.6222,0.5798,0.8586,0.6588,0.4939,0.5041,Low,0.5883,0.5722,0.6433,0.4021,0.5227,0.8108,4.65,0.283,0.6277,0.2784,0.4255,0.2706,0.2595,0.2752,0.3168,0.1342,0.3771,0.6439,0.8062,0.7691,0.5985,0.4925,0.8172,0.3176,0.5915,0.6456,0.5301,0.5513,0.5628
100123,Crafts_Brand_00123,Crafts,Low,Video_First,0.6816,0.6147,0.7634,0.6246,0.5357,0.3918,0.5509,0.4257,0.5042,Medium,0.4252,0.5338,0.5317,0.575,0.5959,0.5067,10.98,0.4558,0.552,0.2475,0.4135,0.225,0.3618,0.3754,0.1117,0.1305,0.4275,0.4517,0.6319,0.2703,0.6838,0.2306,0.4258,0.6816,0.7844,0.5233,0.5827,0.6951,0.5455
